"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-16","58",",,U","74","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-17","60",",,U","81","H,,U","0","H,O,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-18","61",",,U","77","H,,U","47","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-19","56",",,U","73","H,,U","42","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-20","59",",,U","77","H,,U","42","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-21","63",",,U","85","H,,U","43","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-22","58",",,U","73","H,,U","47","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-23","57",",,U","74","H,,U","43","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-24","56",",,U","72","H,,U","43","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-25","58",",,U","71","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-26","59",",,U","78","H,,U","42","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-27","61",",,U","81","H,,U","44","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-28","60",",,U","75","H,,U","45","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-29","62",",,U","77","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-30","67",",,U","89","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-05-31","67",",,U","90","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-01","60",",,U","74","H,,U","44","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-02","64",",,U","77","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-03","61",",,U","72","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-04","66",",,U","87","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-05","69",",,U","89","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-06","71",",,U","89","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-07","67",",,U","87","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-08","64",",,U","79","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-09","62",",,U","81","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-10","67",",,U","88","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-11","70",",,U","91","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-12","67",",,U","87","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-13","62",",,U","82","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-14","60",",,U","79","H,,U","45","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-15","59",",,U","72","H,,U","47","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-16","59",",,U","75","H,,U","44","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-17","61",",,U","78","H,,U","43","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-18","63",",,U","81","H,,U","45","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-19","62",",,U","83","H,,U","43","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-20","59",",,U","81","H,,U","45","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-21","65",",,U","89","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-22","72",",,U","94","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-23","71",",,U","91","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-24","72",",,U","92","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-25","69",",,U","91","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-26","60",",,U","78","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-27","62",",,U","80","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-28","68",",,U","86","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-29","71",",,U","88","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-06-30","70",",,U","83","H,,U","57","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-01","71",",,U","90","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-02","80",",,U","107","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-03","85",",,U","108","H,,U","62","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-04","83",",,U","105","H,,U","63","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-05","80",",,U","102","H,,U","60","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-06","84",",,U","110","H,,U","61","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-07","79",",,U","99","H,,U","61","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-08","74",",,U","96","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-09","69",",,U","89","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-10","76",",,U","99","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-11","79",",,U","104","H,,U","57","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-12","76",",,U","102","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-13","74",",,U","94","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-14","69",",,U","90","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-15","62",",,U","80","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-16","62",",,U","84","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-17","66",",,U","83","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-18","70",",,U","92","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-19","73",",,U","98","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-20","68",",,U","86","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-21","66",",,U","83","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-22","75",",,U","99","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-23","82",",,U","104","H,,U","61","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-24","80",",,U","102","H,,U","63","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-25","74",",,U","95","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-26","67",",,U","91","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-27","61",",,U","80","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-28","63",",,U","82","H,,U","47","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-29","66",",,U","82","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-30","68",",,U","82","H,,U","59","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-07-31","72",",,U","94","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-01","70",",,U","99","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-02","72",",,U","98","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-03","71",",,U","96","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-04","66",",,U","89","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-05","65",",,U","85","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-06","71",",,U","94","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-07","76",",,U","101","H,,U","57","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-08","69",",,U","92","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-09","67",",,U","89","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-10","68",",,U","89","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-11","65",",,U","89","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-12","63",",,U","83","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-13","65",",,U","84","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-14","66",",,U","82","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-15","66",",,U","80","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-16","66",",,U","83","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-17","65",",,U","76","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-18","65",",,U","78","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-19","65",",,U","82","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-20","67",",,U","86","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-21","64",",,U","82","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-22","62",",,U","72","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-23","61",",,U","68","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-24","63",",,U","75","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-25","67",",,U","85","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-26","72",",,U","94","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-27","75",",,U","99","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-28","76",",,U","98","H,,U","58","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-29","68",",,U","93","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-30","65",",,U","87","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-08-31","62",",,U","78","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-01","63",",,U","81","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-02","62",",,U","79","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-03","73",",,U","98","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-04","77",",,U","104","H,,U","59","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-05","71",",,U","97","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-06","68",",,U","99","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-07","65",",,U","93","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-08","69",",,U","97","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-09","69",",,U","91","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-10","62",",,U","81","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-11","61",",,U","72","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-12","65",",,U","81","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-13","67",",,U","92","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-14","64",",,U","84","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-15","59",",,U","70","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-16","63",",,U","78","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-17","59",",,U","74","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-18","63",",,U","76","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-19","64",",,U","87","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-20","67",",,U","90","H,,U","48","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-21","69",",,U","93","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-22","69",",,U","92","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-23","76",",,U","100","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-24","78",",,U","101","H,,U","60","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-25","62",",,U","77","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-26","67",",,U","89","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-27","73",",,U","97","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-28","64",",,U","90","H,,U","50","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-29","62",",,U","82","H,,U","45","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-09-30","73",",,U","101","H,,U","52","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-01","79",",,U","105","H,,U","58","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-02","78",",,U","104","H,,U","57","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-03","77",",,U","102","H,,U","59","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-04","71",",,U","93","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-05","75",",,U","98","H,,U","54","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-06","79",",,U","103","H,,U","60","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-07","75",",,U","98","H,,U","61","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-08","66",",,U","90","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-09","64",",,U","84","H,,U","49","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-10","64",",,U","86","H,,U","51","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-11","63",",,U","83","H,,U","46","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-12","62",",,U","71","H,,U","56","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-13","65",",,U","80","H,,U","55","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-14","62",",,U","78","H,,U","53","H,,U"
"USR0000CBOO","BOONVILLE CALIFORNIA, CA US","2024-10-15","58",",,U","76","H,,U","51","H,,U"
