33,L,11,1707858261,3599.5,20240213 13:04:20,13:04:20,none,cabbi,1,,,1,,1707858261,0.000815361,0.81536054,6.637940111,394.13,134.1011963,13.67126203,40.18051036,0.042456568,2.964328986,0.042121621,0.026355886,266.6083999,29.05896034,28.0209,3.799465764,50.40122432,1.881020421,3.732092715,1.918445343,-35.95739982,-48.99863646,-3.598281861,178.0540818,6.623580643,0.79369108,6.637940111,407.2976245,401.5431576,-0.009677323,67.02513779,0.81536054,17.80432981,18.44885879,0.009010031,78.98149126,360,51,1,0,53802.04005,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1176.3936,6.637940111,#DIV/0!,0.005642618,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.12,1176.3936,0.840209125,0.19041825,6,0.5,0: Broadleaf,2,TRUE,1707858261,394.13,400.075,18.4509,17.7832,396.21,18.2913,700.057,101.879,0.0683533,27.7143,28.0209,999.9,0,0,10011.5,0,0.00191117,-5.94489,401.539,407.318,0.667707,400.075,17.7832,1.87976,1.81174,16.4663,15.8884,1400.12,0.993002,0.00699848,0,468.841,5.00018,8620.1,12010.8,38,39.812,38.875,39,39.125,1385.36,9.76,0,1685752671,0,474.88108,-55.21823084,-1019.288463,8727.5916,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,6.667325558,-0.354538276,0.060400693,1,0.038648184,0.012070731,0.002290962,1,2,2,2/2,3.36783,2.76267,0.0959043,0.0963589,0.0961848,0.0931522,21259.2,21850.3,24974.8,25593.6,34327.5,34693,41768.7,41410.1,1.73766,2.30596,0.100511,0,26.3777,999.9,43.1,34.2,22.8552,61.1137,8.39744,2,-0.0763984,0,20.366,5.20339,11.9201,4.99056,3.28152,9999,9999,9999,154.4,4.97208,1.85899,1.8681,1.86341,1.8654,1.86172,1.86375,1.86159,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.08,0.1596,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,245.3,245.3,1.28662,2.57568,2.19604,2.69165,2.14966,2.44873,39.7422,14.0357,18,323.353,708.083,26.7549,26.4291,30.0006,26.3789,26.3499,25.8098,28.4429,56.8023,-999.9,400,17.5545,101.239,101.264
34,L,12,1707858462,3800.5,20240213 13:07:41,13:07:41,none,cabbi,1,,,1,,1707858462,0.001163591,1.163590703,4.9937961,401.914,250.0170576,25.4932918,40.98164733,0.057114777,2.968679038,0.056511274,0.035373237,266.6184999,29.38172293,28.2507,3.850655926,47.32460223,1.809400593,3.82338257,2.041255333,-51.31435001,-19.54179051,-1.437581464,194.3247779,-1.788802975,-1.084884721,4.9937961,407.6089593,409.8221576,-1.688247903,67.0256928,1.163590703,18.65522195,17.61607576,0.441725443,78.66003744,19,3,1,0,53855.10208,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1176.4359,4.9937961,#DIV/0!,0.004244852,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.17,1176.4359,0.840209332,0.190418663,6,0.5,0: Broadleaf,2,TRUE,1707858462,401.914,400.007,17.7451,18.6585,404.007,17.5989,700,101.881,0.08521,28.1286,28.2507,999.9,0,0,10036,0,0.00191117,1.9068,409.175,407.613,-0.91338,400.007,18.6585,1.80789,1.90095,15.8552,16.6426,1400.17,0.993,0.00699987,0,482.975,5.00018,8925.25,12011.3,36.875,39.062,37.812,38.312,38.187,1385.4,9.77,0,1685752872,0,448.5907577,1217.475061,-556408.7169,40903.97769,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,-13.57033546,-3.805811391,19.32966633,0,-0.140869191,-0.198368191,0.210475111,0,0,2,0/2,3.36812,2.77974,0.0972797,0.0962949,0.0934664,0.0963697,21220.5,21843.8,24968.6,25585.4,34422.6,34560.3,41757.1,41398.7,2.3977,2.30234,0.0437915,0,27.5356,999.9,42.6,34.5,22.9715,60.7837,10.028,2,-0.0592398,0,20.3657,5.20219,11.9201,4.99024,3.28138,9999,9999,9999,154.5,4.97206,1.859,1.86813,1.86343,1.86539,1.86172,1.86372,1.8616,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.093,0.1462,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,248.7,248.7,1.28662,2.57324,2.19604,2.69165,2.14966,2.4646,40.146,14.0095,18,710.569,708.124,27.1492,26.699,30.0005,26.6286,26.5999,25.8149,24.8024,55.6811,-999.9,400,18.6949,101.212,101.234
35,L,13,1707858652,3991,20240213 13:10:52,13:10:52,none,cabbi,1,,,1,,1707858652,0.001091944,1.091944102,5.886588624,401.564,231.445488,23.59838809,40.94382307,0.059172622,2.957019582,0.05852259,0.036634426,266.5576999,29.53241447,27.6188,3.711321356,48.30912717,1.860867822,3.852000504,1.850453534,-48.15473491,101.6932779,7.491689165,327.587932,-1.453760082,-0.955391092,5.886588624,407.7670615,409.7358364,-1.827024971,67.02547955,1.091944102,19.04961619,18.13086485,0.402260619,78.65685308,73,10,1,0,53492.1077,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1176.1671,5.886588624,#DIV/0!,0.005004891,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.85,1176.1671,0.84020938,0.190418759,6,0.5,0: Broadleaf,2,TRUE,1707858652,401.564,399.989,18.2508,19.0548,403.657,18.095,699.966,101.88,0.0808906,28.2567,27.6188,999.9,0,0,9970,0,0.00191117,1.57513,409.029,407.759,-0.803978,399.989,19.0548,1.85938,1.94129,16.2952,16.9735,1399.85,0.992999,0.00700129,0,631.267,5.00018,10902,12008.5,36.25,38.5,37.125,37.812,37.625,1385.08,9.77,0,1685753062,0,658.49944,536.2215387,-697260.938,45399.84,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,-16.00195644,0.984742919,18.98985484,0,-0.162817365,0.034766414,0.236127575,0,0,2,0/2,3.36823,2.77484,0.0971784,0.0962538,0.0953365,0.0977911,21221.8,21842.7,24968,25583.6,34350.2,34504.4,41755.7,41396.7,2.3078,2.29888,-0.0153124,0,27.8689,999.9,42.3,34.9,23.3248,61.3037,9.65945,2,-0.0516098,0,20.3655,5.20112,11.9201,4.99024,3.28134,9999,9999,9999,154.5,4.97213,1.85913,1.86813,1.86354,1.86541,1.86173,1.86383,1.8617,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.093,0.1558,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,251.9,251.9,1.28662,2.57324,2.19604,2.69409,2.14844,2.47681,40.7067,13.9657,18,644.963,707.234,27.4811,26.8551,30.0002,26.7923,26.7652,25.8139,24.522,55.3108,-999.9,400,19.0248,101.209,101.229
36,L,14,1707858815,4153.5,20240213 13:13:34,13:13:34,none,cabbi,1,,,1,,1707858815,0.00034561,0.345609756,3.499070402,397.202,51.63620776,5.264907794,40.4993317,0.016604242,2.963889766,0.016552737,0.010350075,266.6013999,30.02784321,29.0522,4.033936862,50.18106096,1.967704978,3.921210394,2.066231884,-15.24139025,-78.15290999,-5.794091248,167.4130084,3.207070384,0.193295225,3.499070402,407.8296517,405.0293939,-0.06627892,67.02369016,0.345609756,19.16547798,19.28796182,0.036822253,78.66292669,9,1,1,0,53637.69556,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1176.3603,3.499070402,#DIV/0!,0.002974489,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.08,1176.3603,0.840209345,0.19041869,6,0.5,0: Broadleaf,2,TRUE,1707858815,397.202,400.017,19.2985,19.136,399.287,19.1227,699.932,101.874,0.0875503,28.5631,29.0522,999.9,0,0,10009.5,0,0.00191117,-2.81485,405.018,407.821,0.162493,400.017,19.136,1.966,1.94945,17.1732,17.0396,1400.08,0.992994,0.00700582,0,482.985,5.00018,8512.85,12010.4,35.937,38.062,36.812,37.437,37.375,1385.31,9.77,0,1685753225,0,481.7508462,10.49914531,77.55760677,8503.25,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,2.940530571,8.298357412,1.835410544,0,0.014710654,0.15314109,0.063169613,0,0,2,0/2,3.36822,2.78184,0.0963562,0.0962305,0.0992024,0.0980607,21241.4,21842.6,24968.7,25583.3,34203.3,34494.1,41756.6,41396.7,2.40988,2.2943,0.077638,0,27.7855,999.9,42.1,35.3,23.7344,61.0938,10.0361,2,-0.0476301,0,20.3661,5.20243,11.9201,4.99056,3.28152,9999,9999,9999,154.6,4.97212,1.85913,1.86813,1.86355,1.86544,1.86173,1.86379,1.8617,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.085,0.1758,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,254.6,254.6,1.2854,2.58057,2.19604,2.69409,2.14966,2.41699,41.1187,13.9219,18,723.071,704.497,27.6688,26.9377,30.0001,26.8714,26.8588,25.8132,25.9563,54.5691,-999.9,400,18.9255,101.212,101.228
37,L,1,1707861759,0,20240213 14:02:38,14:02:38,none,cabbi,1,,,1,,1707861759,0.000770695,0.770694888,4.789809743,395.636,193.6358954,19.73967055,40.33200705,0.03999274,2.962378147,0.039695199,0.024836047,304.5773999,29.32752759,27.9306,3.779513656,49.60230675,1.854970983,3.739686931,1.924542673,-33.98764456,-28.98695312,-2.12950866,239.4732936,4.793145817,0.764106864,4.789809743,407.1475971,402.9674182,0.000212044,67.0292383,0.770694888,17.5531706,18.19471636,0.001551872,78.64837608,98,14,1,0,53738.35866,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.3036,4.789809743,#DIV/0!,0.003563042,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.02,1344.3036,0.840179248,0.190358495,6,0.5,0: Broadleaf,2,TRUE,1707861759,395.636,400.004,18.1963,17.5532,397.718,18.0415,699.925,101.858,0.0842071,27.7491,27.9306,999.9,0,0,10002.5,0,0.00191117,-4.36819,402.968,407.151,0.643072,400.004,17.5532,1.85343,1.78793,16.2448,15.6816,1600.02,0.994008,0.00599152,0,344.928,5.00018,7403.39,13735.8,36.5,38.375,37.25,37.437,37.625,1585.46,9.56,0,1685756169,0,345.67616,-4.089769229,-73.97538478,7413.0256,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,4.777881668,0.052681317,0.02067259,1,0.039925412,0.002323606,0.000487467,1,2,2,2/2,3.3675,2.77844,0.0957297,0.0958716,0.0948053,0.0918538,21201.3,21783.3,24909.5,25509.1,34284.8,34630.4,41648.4,41275.6,2.2465,2.29304,0.104955,0,26.2144,999.9,44.2,32.9,21.8005,61.05,6.67067,2,0.0470467,0,20.3658,5.20136,11.9235,4.9902,3.28146,9999,9999,9999,155.4,4.97198,1.85854,1.86769,1.86295,1.86508,1.8613,1.86351,1.86126,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.082,0.1548,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,303.7,303.6,1.27563,2.52441,2.19604,2.68066,2.14966,2.44507,34.8296,13.738,18,615.379,719.907,27.1282,27.9965,30.0001,28.144,28.1968,25.6064,26.9276,51.2044,-999.9,400,17.663,100.958,100.933
38,L,2,1707861892,133.5,20240213 14:04:52,14:04:52,none,cabbi,1,,,1,,1707861892,0.000578253,0.578253211,4.394932182,396.438,131.661109,13.42212305,40.41466505,0.027602358,2.959095487,0.027460112,0.017175289,304.5779999,30.1412675,29.0342,4.029738729,49.77141241,1.9459162,3.909706608,2.08382253,-25.50096662,-83.22719536,-6.17817868,189.6716593,4.018744445,0.258775344,4.394932182,407.6564357,404.1885091,-0.095665419,67.02932219,0.578253211,18.85833196,19.06689273,0.060851708,78.64636376,39,6,1,0,53506.66603,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.3039,4.394932182,#DIV/0!,0.0032693,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.02,1344.3039,0.840179435,0.19035887,6,0.5,0: Broadleaf,2,TRUE,1707861892,396.438,399.971,19.088,18.8704,398.522,18.9162,699.915,101.857,0.0874782,28.5125,29.0342,999.9,0,0,9984,0,0.00191117,-3.53323,404.152,407.664,0.21763,399.971,18.8704,1.94425,1.92208,16.9974,16.8166,1600.02,0.994002,0.0059975,0,560.768,5.00018,11442.3,13735.7,36.875,38.812,37.5,38.375,38.125,1585.45,9.57,0,1685756303,0,565.0456538,-45.10629064,-637.7333318,11523.56538,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,2.383562272,33.54358047,6.150522767,0,-0.013322663,0.810616442,0.145261279,0,0,2,0/2,3.36803,2.78156,0.0958818,0.0958785,0.0981087,0.0967621,21196.9,21782.5,24908.8,25508.7,34158.3,34443.7,41647.4,41276.2,2.3432,2.2946,0.110322,0,27.2333,999.9,44.6,32.8,21.8729,61.09,6.94711,2,0.0504817,0,20.3655,5.20148,11.9235,4.99032,3.2814,9999,9999,9999,155.4,4.97201,1.85862,1.8678,1.86297,1.86508,1.86137,1.86353,1.86127,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.084,0.1718,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,305.9,305.9,1.27808,2.53662,2.19604,2.68311,2.14966,2.4646,35.3133,13.703,18,686.279,721.194,27.5162,28.0864,30.0004,28.1596,28.1912,25.6417,21.5779,52.7337,-999.9,400,18.7613,100.955,100.933
39,L,3,1707862018,259,20240213 14:06:57,14:06:57,none,cabbi,1,,,1,,1707862018,0.000682078,0.682077592,3.728150721,396.735,196.2129634,20.00043345,40.44010053,0.031519802,2.961604821,0.031334618,0.019600684,304.5766999,30.56447763,29.5586,4.153617799,49.877226,2.001796953,4.01344885,2.151820846,-30.07962181,-94.90549364,-7.073330331,172.5182542,3.537760157,0.736728883,3.728150721,407.7819416,404.6686182,-0.037160878,67.02967722,0.682077592,19.02354915,19.64070667,-0.009656507,78.62961199,126,18,1,0,53499.42629,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.2958,3.728150721,#DIV/0!,0.002773311,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.01,1344.2958,0.840179624,0.190359248,6,0.5,0: Broadleaf,2,TRUE,1707862018,396.735,400.018,19.6385,19.0194,398.82,19.4562,699.978,101.849,0.0832735,28.9642,29.5586,999.9,0,0,9999,0,0.00191117,-3.28259,404.683,407.773,0.619164,400.018,19.0194,2.00016,1.9371,17.4456,16.9394,1600.01,0.993993,0.00600705,0,231.484,5.00018,5972.92,13735.6,37.375,39.25,37.937,38.812,38.562,1585.43,9.58,0,1685756428,0,233.10492,-13.11561536,-170.010769,5990.9088,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,3.571615145,0.28700366,0.051213007,1,0.031079474,-0.000646226,0.001084198,1,2,2,2/2,3.36815,2.77748,0.0959149,0.0958654,0.100094,0.097286,21192.4,21779.2,24905.1,25505.2,34077.3,34420.3,41640.4,41272.1,2.19766,2.29408,0.0954658,0,28.0019,999.9,45.7,32.8,22.4158,60.83,6.52644,2,0.0588232,0,20.3649,5.201,11.925,4.99024,3.2814,9999,9999,9999,155.5,4.97201,1.85867,1.86783,1.8631,1.86515,1.86142,1.86356,1.86133,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.085,0.1823,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,308,308,1.27808,2.54272,2.19604,2.68921,2.14966,2.42188,35.9412,13.668,18,582.829,721.529,27.964,28.2307,30.0006,28.2389,28.2552,25.6602,23.2998,56.0143,-999.9,400,19.0504,100.939,100.922
40,L,4,1707862165,406.5,20240213 14:09:25,14:09:25,none,cabbi,1,,,1,,1707862165,0.000311819,0.311818833,2.506963613,397.781,100.5746239,10.25174302,40.54649606,0.013945578,2.963510141,0.013909223,0.008696523,304.5830999,31.14182882,30.094,4.283507339,50.14547055,2.069600978,4.127194252,2.21390636,-13.75121053,-103.226595,-7.727508602,179.8777858,2.529819881,0.166616163,2.506963613,408.2182481,406.0313636,-0.001532313,67.0295695,0.311818833,20.19540771,20.29365515,0.035975219,78.62925533,84,12,1,0,53469.1673,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.3288,2.506963613,#DIV/0!,0.001864844,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.05,1344.3288,0.840179244,0.190358489,6,0.5,0: Broadleaf,2,TRUE,1707862165,397.781,400.006,20.3038,20.1639,399.867,20.1087,700.071,101.847,0.0847063,29.4479,30.094,999.9,0,0,10010,0,0.00191117,-2.22595,406.024,408.238,0.139956,400.006,20.1639,2.06788,2.05362,17.9739,17.864,1600.05,0.994006,0.00599439,0,207.647,5.00018,4948.01,13736,38,39.937,38.562,39.562,39.25,1585.49,9.56,0,1685756576,0,208.4546,-6.506923082,-164.5500004,4959.4912,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,2.502269765,0.259871789,0.064738806,1,0.017138506,-0.047373987,0.006220306,1,2,2,2/2,3.36872,2.77901,0.0960569,0.0958222,0.102438,0.101375,21177.1,21766.6,24892.3,25490.3,33970.2,34246.4,41617.6,41250.4,2.26594,2.29004,0.103086,0,28.4144,999.9,47,32.8,23.0533,60.94,6.78285,2,0.0805,0,20.3658,5.20423,11.9261,4.99076,3.282,9999,9999,9999,155.5,4.97204,1.85873,1.86784,1.86312,1.86522,1.86146,1.86361,1.86138,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.086,0.1951,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,310.4,310.4,1.2793,2.55127,2.19604,2.69897,2.14966,2.43408,36.6943,13.6329,18,632.373,720.518,28.4652,28.512,30.0008,28.4642,28.4589,25.6838,22.1638,60.6627,-999.9,400,19.9944,100.885,100.867
41,L,5,1707862352,593,20240213 14:12:31,14:12:31,none,cabbi,1,,,1,,1707862352,0.000584989,0.584989219,2.653156838,397.57,185.159128,18.87293718,40.52359567,0.021341772,2.965660823,0.021256815,0.013293114,304.5804999,31.16994092,29.7263,4.193927878,35.33531308,1.466746841,4.150937726,2.727181037,-25.79802458,-28.60337396,-2.136842208,248.0422592,2.541739512,0.68851473,2.653156838,405.6027473,403.3760364,-0.020393775,67.02554769,0.584989219,13.87020278,14.39494303,-0.006727935,78.66131419,96,14,1,0,53513.99816,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.3126,2.653156838,#DIV/0!,0.001973616,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.03,1344.3126,0.840179622,0.190359243,6,0.5,0: Broadleaf,2,TRUE,1707862352,397.57,399.983,14.39,13.8084,399.656,14.3045,700.076,101.844,0.084203,29.5474,29.7263,999.9,0,0,10022.5,0,0.00191117,-2.41345,403.374,405.584,0.581661,399.983,13.8084,1.46553,1.40629,12.6132,11.9857,1600.03,0.993996,0.00600414,0,342.563,5.00018,8141.23,13735.8,37.875,39.687,38.5,39.25,39.187,1585.45,9.58,0,1685756762,0,344.19756,-17.52907695,-512.6307708,8179.4484,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,2.665242987,0.093911368,0.038137933,1,0.023096404,-0.018564903,0.002337429,1,2,2,2/2,3.3661,2.77862,0.0959286,0.0957279,0.0798053,0.0769576,21177.7,21766.8,24891,25489.7,34829.1,35177.5,41614.7,41250.3,2.24374,2.2746,0.0785798,0,28.4456,999.9,44.4,33,22.0265,60.58,7.10336,2,0.0883069,0,20.3652,5.20136,11.9248,4.99024,3.28138,9999,9999,9999,155.6,4.97206,1.85883,1.86789,1.86323,1.86523,1.86153,1.86369,1.86142,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.086,0.0855,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,313.5,313.5,1.27441,2.56226,2.19604,2.69653,2.14966,2.4585,37.3138,13.5804,18,617.981,708.607,28.8265,28.6745,29.9998,28.6008,28.5773,25.5808,40.6951,52.945,-999.9,400,13.7395,100.879,100.865
42,L,6,1707862436,677.5,20240213 14:13:56,14:13:56,none,cabbi,1,,,1,,1707862436,0.000676459,0.676459204,3.110588001,397.37,174.7358654,17.81091757,40.50413061,0.023836178,2.9664013,0.023730281,0.014840901,304.5735999,31.33853985,30.2113,4.312432703,35.48696204,1.489480105,4.197260119,2.822952597,-29.83185091,-75.35648418,-5.647101428,193.7381634,2.872205892,0.605253764,3.110588001,405.7539113,403.2938364,-0.063072898,67.02621915,0.676459204,14.11491012,14.60753636,0.017322202,78.65815183,14,2,1,0,53501.37544,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.2868,3.110588001,#DIV/0!,0.002313932,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1344.2868,0.84017925,0.1903585,6,0.5,0: Broadleaf,2,TRUE,1707862436,397.37,400.038,14.6127,14.1015,399.455,14.5234,700.011,101.841,0.0895197,29.7401,30.2113,999.9,0,0,10027,0,0.00191117,-2.6683,403.263,405.76,0.511225,400.038,14.1015,1.48817,1.43611,12.8472,12.3044,1600,0.994007,0.00599263,0,310.514,5.00018,6944.98,13735.6,37.875,39.562,38.5,39.062,39.125,1585.44,9.56,0,1685756846,0,314.5928077,-38.80126498,-832.480684,7019.352308,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,2.64327351,7.711906593,1.94309791,0,0.025173159,0.024418281,0.015759399,1,1,2,1/2,3.36614,2.78398,0.0958901,0.0957352,0.0807119,0.0781635,21180.5,21768.7,24893.2,25492,34797.9,35135.1,41618.6,41254.5,2.37528,2.27462,0.101036,0,28.5654,999.9,43.2,33.1,21.5514,61.35,7.72436,2,0.0858028,0,20.3649,5.20219,11.9254,4.99024,3.2814,9999,9999,9999,155.6,4.97201,1.85883,1.86795,1.86325,1.86524,1.86155,1.86368,1.86142,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.085,0.0893,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,314.9,314.9,1.27563,2.56592,2.19604,2.69897,2.14844,2.43652,37.6022,13.5541,18,716.348,708.769,28.9236,28.6633,30.0001,28.6057,28.5894,25.5913,38.5335,49.8831,-999.9,400,13.8994,100.888,100.875
43,L,7,1707862533,774,20240213 14:15:32,14:15:32,none,cabbi,1,,,1,,1707862533,0.000713895,0.713894563,3.246779875,397.35,170.2109892,17.34953214,40.50171277,0.024393129,2.95837691,0.024281939,0.015186159,304.5557999,31.63790377,30.6469,4.421343656,35.39212837,1.51180912,4.271597073,2.909534536,-31.48275025,-95.91849842,-7.233961257,169.92059,2.88733525,0.637078085,3.246779875,405.8190504,403.3821455,-0.099924251,67.02621439,0.713894563,14.34283121,14.82629273,0.026302747,78.6554285,41,6,1,0,53214.84318,-,-,0,0,#DIV/0!,0,-,-,0,0,#DIV/0!,0.5,1344.2034,3.246779875,#DIV/0!,0.002415393,#DIV/0!,#DIV/0!,-,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.9,1344.2034,0.840179636,0.190359272,6,0.5,0: Broadleaf,2,TRUE,1707862533,397.35,400.042,14.8319,14.2939,399.435,14.7387,699.958,101.841,0.0885653,30.0455,30.6469,999.9,0,0,9981.5,0,0.00191117,-2.69171,403.332,405.843,0.537974,400.042,14.2939,1.51049,1.4557,13.0748,12.5107,1599.9,0.993991,0.00600854,0,320.84,5.00018,6987.8,13734.6,38.125,39.937,38.687,39.375,39.375,1585.32,9.58,0,1685756943,0,328.9456,-76.80307704,-1298.349233,7115.9612,15,1707843540,08:59:00,1707843540,1707843540,1,-0.112,0.068,-2.09,0.03,400,11,0.28,0.05,1.792542503,20.89348147,3.592304582,0,0.021172069,0.082081673,0.020117051,0,0,2,0/2,3.36616,2.78262,0.095878,0.0957256,0.0815932,0.0789427,21180.8,21769,24893.4,25492.3,34764.8,35106.3,41619.1,41255.6,2.3326,2.2733,0.112718,0,28.8118,999.9,41.8,33.3,21.0879,61.11,7.66026,2,0.0874024,0,20.3649,5.20136,11.926,4.98968,3.28138,9999,9999,9999,155.6,4.97204,1.85883,1.86798,1.86325,1.86526,1.86157,1.86371,1.86144,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,-2.085,0.0932,-1.252214355,-0.002493248,1.1597E-06,-3.50138E-10,-0.018539783,-0.007593507,0.001367325,-2.29441E-05,2,2118,1,27,316.6,316.5,1.27563,2.56226,2.19604,2.69775,2.14844,2.47192,37.9891,13.5279,18,683.644,708.233,29.123,28.7152,30.0002,28.6486,28.6392,25.6034,35.8283,47.2102,-999.9,400,14.1591,100.889,100.877
